match_datetime,game,player,market,type,line,best_price,bookie,qi,final_stat,market_bucket,wheelo_support,model_support,model_qi_num,model_probability,market_implied_probability,model_edge,bet_rule,self_learning_rule,win,profit
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Tom Atkins,Disposals Over,Over,19.5,1.85,Dabble AU,84.5,26,Disposals,,Model lean against,33.3,0.3984,0.5405,-0.1421,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Tom Atkins,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,0,Goals,,Model strong against,18.5,0.0468,0.339,-0.2922,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Tom Atkins,Tackles Over,Over,7.5,1.95,TAB,87.3,6,Tackles,,Model strong against,19.5,0.2625,0.5128,-0.2503,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Touk Miller,Disposals Over,Over,24.5,1.90,TAB,67.6,30,Disposals,,Model neutral,56.3,0.4947,0.5263,-0.0316,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Touk Miller,Goal Scorer Anytime,Over,0.5,1.87,PointsBet (AU),78.0,1,Goals,,Model neutral,38.5,0.3112,0.5348,-0.2236,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Touk Miller,Goals Scored Over,Over,0.5,1.75,Betr,61.5,1,Goals,,Model neutral,38.5,0.3112,0.5714,-0.2602,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Touk Miller,Marks Over,Over,1.5,1.20,Bet Right,53.8,3,Marks,,Model strong support,64.2,0.7805,0.8333,-0.0528,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Touk Miller,Tackles Over,Over,5.5,1.72,Unibet,72.7,6,Tackles,,Model strong against,19.5,0.1967,0.5814,-0.3847,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Wil Powell,Disposals Over,Over,14.5,1.20,Dabble AU,63.5,19,Disposals,,Model lean support,49.9,0.6571,0.8333,-0.1762,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Wil Powell,Goal Scorer Anytime,Over,0.5,2.90,PointsBet (AU),60.5,0,Goals,,Model lean against,34.1,0.2405,0.3448,-0.1043,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Wil Powell,Marks Over,Over,3.5,1.55,SportsBet,57.4,2,Marks,,Model strong support,85.3,0.8036,0.6452,0.1584,LEAN,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Wil Powell,Tackles Over,Over,5.5,2.15,Unibet,67.1,5,Tackles,,Model strong against,19.5,0.2175,0.4651,-0.2476,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Will Graham,Disposals Over,Over,11.5,1.06,Neds,67.2,8,Disposals,,Model neutral,41.5,0.5408,0.9434,-0.4026,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Will Graham,Goal Scorer Anytime,Over,0.5,1.90,Neds,61.5,0,Goals,,Model neutral,39.0,0.3515,0.5263,-0.1749,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Will Graham,Goals Scored Over,Over,0.5,1.91,Bet Right,61.5,0,Goals,,Model neutral,39.3,0.3515,0.5236,-0.1721,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Will Graham,Tackles Over,Over,4.5,2.23,Unibet,71.6,4,Tackles,,Model strong against,19.5,0.2185,0.4484,-0.2299,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zach Guthrie,Disposals Over,Over,14.5,1.62,Dabble AU,72.2,18,Disposals,,Model strong support,84.8,0.7098,0.6173,0.0926,A_BET,PASS,True,0.62
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zach Guthrie,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,0,Goals,,Model strong against,18.5,0.0468,0.339,-0.2922,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zach Guthrie,Marks Over,Over,5.5,1.61,SportsBet,61.1,5,Marks,,Model neutral,35.5,0.4063,0.6211,-0.2148,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zach Guthrie,Tackles Over,Over,1.5,1.37,Bet Right,55.8,3,Tackles,,Model lean support,47.5,0.5417,0.7299,-0.1882,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zeke Uwland,Disposals Over,Over,14.5,2.15,Dabble AU,94.8,16,Disposals,,Model strong against,23.0,0.2996,0.4651,-0.1655,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Zeke Uwland,Tackles Over,Over,5.5,1.62,TAB,53.1,1,Tackles,,Model strong against,19.5,0.0422,0.6173,-0.5751,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Oscar Adams,Goal Scorer Anytime,Over,0.5,2.60,TAB,57.4,0,Goals,,Model strong against,18.5,0.01,0.3846,-0.3746,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Alex Davies,Disposals Over,Over,14.5,1.42,Dabble AU,69.9,17,Disposals,,Model neutral,44.9,0.5578,0.7042,-0.1465,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Alex Davies,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,0,Goals,,Model neutral,55.6,0.3419,0.3509,-0.009,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Alex Davies,Tackles Over,Over,7.5,3.00,TAB,73.5,8,Tackles,,Model strong against,19.5,0.0962,0.3333,-0.2371,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Humphrey,Disposals Over,Over,14.5,1.62,Dabble AU,72.2,15,Disposals,,Model lean against,29.5,0.4031,0.6173,-0.2142,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Humphrey,Goal Scorer Anytime,Over,0.5,1.63,PointsBet (AU),89.4,4,Goals,,Model strong support,64.1,0.5292,0.6135,-0.0843,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Humphrey,Goals Scored Over,Over,1.5,2.65,Dabble AU,72.0,4,Goals,,Model strong against,18.6,0.1988,0.3774,-0.1786,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Humphrey,Marks Over,Over,3.5,1.96,SportsBet,56.9,4,Marks,,Model neutral,48.4,0.4591,0.5102,-0.0511,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Humphrey,Tackles Over,Over,3.5,1.85,TAB,84.3,3,Tackles,,Model neutral,51.0,0.4758,0.5405,-0.0648,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Smith,Disposals Over,Over,29.5,1.90,TAB,67.6,23,Disposals,,Model strong support,93.5,0.7141,0.5263,0.1878,A_BET,PASS,False,-1.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Smith,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,0,Goals,,Model lean support,70.5,0.3992,0.339,0.0602,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Smith,Marks Over,Over,3.5,1.69,SportsBet,77.0,3,Marks,,Model lean support,57.6,0.5524,0.5917,-0.0393,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bailey Smith,Tackles Over,Over,5.5,3.00,Unibet,86.9,2,Tackles,,Model lean against,42.7,0.305,0.3333,-0.0283,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben King,Disposals Over,Over,9.5,2.15,TAB,60.5,5,Disposals,,Model lean against,34.7,0.3375,0.4651,-0.1277,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben King,Goal Scorer Anytime,Over,0.5,1.07,PointsBet (AU),84.9,4,Goals,,Model strong support,72.3,0.9323,0.9346,-0.0023,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben King,Goals Scored Over,Over,2.5,2.20,TAB,83.8,4,Goals,,Model lean support,69.5,0.5044,0.4545,0.0499,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben King,Marks Over,Over,3.5,1.81,SportsBet,67.2,2,Marks,,Model neutral,35.5,0.3485,0.5525,-0.204,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben King,Tackles Over,Over,1.5,2.60,SportsBet,85.2,0,Tackles,,Model strong against,19.5,0.069,0.3846,-0.3156,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben Long,Disposals Over,Over,9.5,1.48,TAB,62.5,14,Disposals,,Model lean support,59.1,0.5912,0.6757,-0.0845,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben Long,Goal Scorer Anytime,Over,0.5,1.29,PointsBet (AU),88.3,2,Goals,,Model strong support,64.3,0.6933,0.7752,-0.0819,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben Long,Goals Scored Over,Over,1.5,1.80,TAB,79.6,2,Goals,,Model strong against,18.5,0.3309,0.5556,-0.2247,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben Long,Marks Over,Over,3.5,1.62,SportsBet,69.5,1,Marks,,Model neutral,35.5,0.3597,0.6173,-0.2576,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ben Long,Tackles Over,Over,2.5,2.12,Unibet,67.8,5,Tackles,,Model neutral,47.4,0.3702,0.4717,-0.1015,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bodhi Uwland,Disposals Over,Over,14.5,1.46,Dabble AU,69.8,19,Disposals,,Model strong support,93.5,0.9641,0.6849,0.2792,A_BET,SELF_DISPOSALS,True,0.46
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bodhi Uwland,Marks Over,Over,5.5,1.77,SportsBet,67.5,3,Marks,,Model strong support,79.6,0.6664,0.565,0.1014,LEAN,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bodhi Uwland,Tackles Over,Over,2.5,2.70,Unibet,76.6,2,Tackles,,Model lean against,34.3,0.2582,0.3704,-0.1122,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bradley Close,Disposals Over,Over,9.5,1.22,TAB,63.5,8,Disposals,,Model neutral,41.5,0.4624,0.8197,-0.3572,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bradley Close,Goal Scorer Anytime,Over,0.5,1.72,TAB,69.1,0,Goals,,Model strong support,78.8,0.6448,0.5814,0.0634,LEAN,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bradley Close,Goals Scored Over,Over,0.5,1.75,Betr,61.5,0,Goals,,Model strong support,79.8,0.6448,0.5714,0.0733,LEAN,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Bradley Close,Tackles Over,Over,1.5,1.19,TAB,67.8,0,Tackles,,Model lean support,47.5,0.5138,0.8403,-0.3265,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Christian Petracca,Disposals Over,Over,24.5,1.73,Neds,69.1,34,Disposals,,Model lean support,71.8,0.6209,0.578,0.0429,LEAN,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Christian Petracca,Goal Scorer Anytime,Over,0.5,1.56,PointsBet (AU),82.1,3,Goals,,Model strong support,83.1,0.7472,0.641,0.1061,LEAN,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Christian Petracca,Goals Scored Over,Over,0.5,1.50,Betr,62.5,3,Goals,,Model strong support,80.5,0.7472,0.6667,0.0805,LEAN,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Christian Petracca,Marks Over,Over,3.5,1.87,SportsBet,74.1,5,Marks,,Model neutral,41.5,0.4146,0.5348,-0.1202,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Christian Petracca,Tackles Over,Over,3.5,2.15,TAB,83.7,2,Tackles,,Model neutral,60.3,0.4931,0.4651,0.028,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Connor O'Sullivan,Disposals Over,Over,9.5,1.38,TAB,62.5,18,Disposals,,Model strong support,88.2,0.8515,0.7246,0.1268,A_BET,PASS,True,0.38
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Connor O'Sullivan,Marks Over,Over,5.5,2.75,SportsBet,82.1,5,Marks,,Model lean support,79.5,0.5993,0.3636,0.2356,LEAN,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Connor O'Sullivan,Tackles Over,Over,1.5,1.35,Bet Right,54.7,3,Tackles,,Model neutral,39.5,0.4347,0.7407,-0.306,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Daniel Rioli,Disposals Over,Over,14.5,1.20,Dabble AU,71.2,24,Disposals,,Model strong support,76.5,0.8432,0.8333,0.0099,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Daniel Rioli,Marks Over,Over,3.5,1.71,SportsBet,77.6,4,Marks,,Model strong support,75.5,0.645,0.5848,0.0602,LEAN,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Daniel Rioli,Tackles Over,Over,2.5,1.87,Unibet,67.5,3,Tackles,,Model neutral,40.8,0.368,0.5348,-0.1667,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ethan Read,Disposals Over,Over,9.5,1.60,TAB,61.5,14,Disposals,,Model neutral,46.8,0.4985,0.625,-0.1265,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ethan Read,Goal Scorer Anytime,Over,0.5,1.28,TAB,62.5,0,Goals,,Model strong support,54.5,0.4777,0.7812,-0.3036,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ethan Read,Goals Scored Over,Over,1.5,2.65,Dabble AU,77.1,0,Goals,,Model strong against,18.5,0.1929,0.3774,-0.1845,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ethan Read,Marks Over,Over,3.5,2.05,SportsBet,71.2,3,Marks,,Model lean against,25.5,0.3276,0.4878,-0.1602,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Ethan Read,Tackles Over,Over,1.5,2.15,SportsBet,82.4,4,Tackles,,Model neutral,39.5,0.1997,0.4651,-0.2654,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Gryan Miers,Disposals Over,Over,19.5,1.85,Dabble AU,83.0,28,Disposals,,Model lean support,78.0,0.6459,0.5405,0.1053,B_BET,PASS,True,0.43
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Gryan Miers,Goal Scorer Anytime,Over,0.5,2.30,TAB,60.5,0,Goals,,Model strong against,18.5,0.01,0.4348,-0.4248,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Gryan Miers,Goals Scored Over,Over,0.5,2.30,Bet Right,60.5,0,Goals,,Model strong against,18.5,0.01,0.4348,-0.4248,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Gryan Miers,Marks Over,Over,3.5,1.57,SportsBet,77.0,10,Marks,,Model strong support,87.5,0.8782,0.6369,0.2413,LEAN,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Gryan Miers,Tackles Over,Over,3.5,2.03,SportsBet,66.6,4,Tackles,,Model strong against,19.5,0.2054,0.4926,-0.2872,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jack Henry,Disposals Over,Over,9.5,1.38,TAB,62.5,15,Disposals,,Model neutral,41.5,0.4736,0.7246,-0.2511,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jack Henry,Marks Over,Over,5.5,1.62,TAB,61.9,4,Marks,,Model strong against,15.5,0.2972,0.6173,-0.3201,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jack Henry,Tackles Over,Over,1.5,2.60,SportsBet,85.2,0,Tackles,,Model neutral,44.3,0.2523,0.3846,-0.1323,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jack Martin,Disposals Over,Over,9.5,1.18,TAB,63.5,13,Disposals,,Model lean support,50.8,0.6801,0.8475,-0.1673,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jack Martin,Goal Scorer Anytime,Over,0.5,1.40,PointsBet (AU),62.5,0,Goals,,Model strong support,72.2,0.7112,0.7143,-0.0031,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jack Martin,Goals Scored Over,Over,1.5,2.90,TAB,83.2,0,Goals,,Model strong against,37.3,0.3525,0.3448,0.0077,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jack Martin,Marks Over,Over,5.5,2.00,TAB,72.8,2,Marks,,Model neutral,46.2,0.4268,0.5,-0.0732,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jack Martin,Tackles Over,Over,1.5,1.30,Unibet,72.6,1,Tackles,,Model strong support,64.4,0.6779,0.7692,-0.0913,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,James Worpel,Disposals Over,Over,14.5,1.08,Dabble AU,90.3,17,Disposals,,Model lean support,49.5,0.6956,0.9259,-0.2303,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,James Worpel,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,0,Goals,,Model lean support,67.3,0.3674,0.339,0.0284,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,James Worpel,Tackles Over,Over,5.5,2.00,Unibet,77.0,11,Tackles,,Model lean against,28.1,0.326,0.5,-0.174,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jarrod Witts,Disposals Over,Over,9.5,1.25,TAB,63.5,8,Disposals,,Model lean support,52.2,0.6467,0.8,-0.1533,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jarrod Witts,Tackles Over,Over,3.5,2.04,Unibet,68.8,1,Tackles,,Model strong against,19.5,0.2233,0.4902,-0.2668,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jhye Clark,Disposals Over,Over,9.5,1.14,TAB,64.4,11,Disposals,,Model lean support,49.5,0.643,0.8772,-0.2342,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jhye Clark,Goals Scored Over,Over,0.5,2.95,Bet Right,60.5,1,Goals,,Model lean support,70.8,0.4018,0.339,0.0629,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jhye Clark,Tackles Over,Over,3.5,2.50,TAB,82.6,1,Tackles,,Model strong against,23.3,0.2582,0.4,-0.1418,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Joel Jeffrey,Disposals Over,Over,14.5,1.33,Dabble AU,84.7,22,Disposals,,Model strong support,76.4,0.7613,0.7519,0.0094,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Joel Jeffrey,Marks Over,Over,5.5,1.68,TAB,57.9,5,Marks,,Model lean support,59.3,0.5732,0.5952,-0.022,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Joel Jeffrey,Tackles Over,Over,2.5,2.75,Unibet,59.8,2,Tackles,,Model lean against,31.5,0.2234,0.3636,-0.1402,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,John Noble,Disposals Over,Over,19.5,1.26,TAB,63.5,28,Disposals,,Model strong support,84.1,0.8796,0.7937,0.0859,A_BET,PASS,True,0.26
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,John Noble,Marks Over,Over,5.5,2.50,SportsBet,81.2,6,Marks,,Model strong support,87.5,0.6894,0.4,0.2894,LEAN,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,John Noble,Tackles Over,Over,1.5,1.47,Unibet,75.9,3,Tackles,,Model neutral,39.5,0.3798,0.6803,-0.3005,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jy Farrar,Disposals Over,Over,10.5,2.39,SportsBet,85.8,5,Disposals,,Model strong against,28.9,0.3121,0.4184,-0.1064,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jy Farrar,Goal Scorer Anytime,Over,0.5,1.45,TAB,73.3,0,Goals,,Model lean support,46.5,0.3022,0.6897,-0.3875,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jy Farrar,Goals Scored Over,Over,1.5,3.00,TAB,80.8,0,Goals,,Model strong against,18.5,0.1293,0.3333,-0.204,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jy Farrar,Marks Over,Over,3.5,1.58,TAB,64.1,0,Marks,,Model strong against,15.5,0.2201,0.6329,-0.4128,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Jy Farrar,Tackles Over,Over,1.5,1.20,TAB,63.4,4,Tackles,,Model neutral,39.5,0.3399,0.8333,-0.4934,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lachlan Weller,Disposals Over,Over,14.5,1.46,Dabble AU,75.6,21,Disposals,,Model neutral,44.0,0.5298,0.6849,-0.1551,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lachlan Weller,Goal Scorer Anytime,Over,0.5,2.80,TAB,60.5,0,Goals,,Model lean support,68.4,0.3958,0.3571,0.0386,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lachlan Weller,Goals Scored Over,Over,0.5,2.85,Bet Right,60.5,0,Goals,,Model lean support,69.0,0.3958,0.3509,0.0449,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lachlan Weller,Marks Over,Over,1.5,1.38,SportsBet,86.7,2,Marks,,Model strong support,74.5,0.7745,0.7246,0.0499,LEAN,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lachlan Weller,Tackles Over,Over,1.5,1.63,Unibet,83.7,3,Tackles,,Model lean support,55.2,0.5102,0.6135,-0.1033,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lawson Humphries,Disposals Over,Over,14.5,1.20,Dabble AU,63.5,16,Disposals,,Model strong support,79.0,0.8688,0.8333,0.0354,B_BET,PASS,True,0.1
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lawson Humphries,Marks Over,Over,5.5,1.86,SportsBet,57.2,1,Marks,,Model lean support,69.7,0.6201,0.5376,0.0825,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Lawson Humphries,Tackles Over,Over,1.5,1.59,SportsBet,53.1,5,Tackles,,Model lean support,54.0,0.514,0.6289,-0.1149,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Leo Lombard,Disposals Over,Over,14.5,1.85,Dabble AU,73.6,15,Disposals,,Model neutral,50.5,0.45,0.5405,-0.0905,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Leo Lombard,Goal Scorer Anytime,Over,0.5,1.67,PointsBet (AU),74.5,2,Goals,,Model lean against,26.5,0.2788,0.5988,-0.32,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Leo Lombard,Goals Scored Over,Over,0.5,1.60,Betr,61.5,2,Goals,,Model lean against,26.5,0.2788,0.625,-0.3462,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Leo Lombard,Tackles Over,Over,1.5,1.25,TAB,69.4,4,Tackles,,Model strong support,57.0,0.6347,0.8,-0.1653,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mac Andrew,Disposals Over,Over,14.5,2.15,Dabble AU,71.7,26,Disposals,,Model strong support,93.5,0.7457,0.4651,0.2806,A_BET,SELF_DISPOSALS,True,1.15
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mac Andrew,Marks Over,Over,7.5,2.80,TAB,53.0,5,Marks,,Model neutral,66.2,0.4837,0.3571,0.1266,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mac Andrew,Tackles Over,Over,1.5,2.55,SportsBet,86.8,1,Tackles,,Model neutral,62.2,0.4392,0.3922,0.0471,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark Blicavs,Disposals Over,Over,14.5,2.15,Dabble AU,67.1,15,Disposals,,Model lean against,34.5,0.3352,0.4651,-0.1299,PASS,PASS,True,0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark Blicavs,Goal Scorer Anytime,Over,0.5,2.80,TAB,65.1,0,Goals,,Model strong against,18.5,0.0273,0.3571,-0.3299,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark Blicavs,Goals Scored Over,Over,0.5,2.80,Bet Right,60.5,0,Goals,,Model strong against,18.5,0.0273,0.3571,-0.3299,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark Blicavs,Marks Over,Over,3.5,2.30,SportsBet,62.4,2,Marks,,Model strong against,15.5,0.2108,0.4348,-0.2239,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark Blicavs,Tackles Over,Over,3.5,1.55,TAB,53.2,2,Tackles,,Model lean against,27.5,0.3221,0.6452,-0.323,PASS,PASS,False,-0.0
2026-03-06 20:05:00,Gold Coast Suns v Geelong Cats,Mark O'Connor,Disposals Over,Over,9.5,1.20,TAB,63.5,17,Disposals,,Model strong support,74.3,0.8218,0.8333,-0.0116,PASS,PASS,True,0.0
